US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21713196,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
Base Flow Index,Catchment,0.4608,"Ratio of base flow to total flow, expressed as a percentage within the local catchment.",48,%,100,0.4608,Natural,Hydrology,BFICat
Base Flow Index,Watershed,2.3337,"Ratio of base flow to total flow, expressed as a percentage within the total upstream watershed.",48.7770921712302,%,100,2.3337,Natural,Hydrology,BFIWs
Canal Density,Catchment,0.4608,"Density of NHDPlusV2 line features within the local catchment classified as canal, ditch, or pipeline.(kilometer of canal/square kilometer).",0,km/km²,100,0.4608,Disturbance,Infrastructure,CanalDensCat
Canal Density,Watershed,2.3337,"Density of NHDPlusV2 line features within the total upstream watershed classified as canal, ditch, or pipeline.(kilometer of canal/square kilometer).",0,km/km²,100,2.3337,Disturbance,Infrastructure,CanalDensWs
National Coal Resource Dataset System,Catchment,0.4608,Density of georeferenced coal mine sites within the local catchment.,0,sites/km²,100,0.4608,Disturbance,Mines,CoalMineDensCat
National Coal Resource Dataset System,Watershed,2.3337,Density of georeferenced coal mine sites within the total upstream watershed.,0,sites/km²,100,2.3337,Disturbance,Mines,CoalMineDensWs
Dam Density and Storage Volume,Catchment,0.4608,Density of georeferenced dams within the local catchment.,2.17013888889,dams/km²,100,0.4608,Disturbance,Infrastructure,DamDensCat
Dam Density and Storage Volume,Watershed,2.3337,Density of georeferenced dams within the upstream watershed.,0.857008184428,dams/km²,100,2.3337,Disturbance,Infrastructure,DamDensWs
Dam Density and Storage Volume,Catchment,0.4608,Mean NID storage volume of all dam reservoirs (NID_STORA in NID) within the local catchment.,168639.84375,m³/km²,100,0.4608,Disturbance,Infrastructure,DamNIDStorM3Cat
Dam Density and Storage Volume,Watershed,2.3337,Mean NID storage volume of all dam reservoirs (NID_STORA in NID) within the total upstream watershed.,77697.0304666,m³/km²,100,2.3337,Disturbance,Infrastructure,DamNIDStorM3Ws
Dam Density and Storage Volume,Catchment,0.4608,Mean normal storage volume of all dam reservoirs (NORM_STORA in NID) within the local catchment.,107072.916667,m³/km²,100,0.4608,Disturbance,Infrastructure,DamNrmStorM3Cat
Dam Density and Storage Volume,Watershed,2.3337,Mean normal storage volume of all dam reservoirs (NORM_STORA in NID) within the total upstream watershed.,51798.0203111,m³/km²,100,2.3337,Disturbance,Infrastructure,DamNrmStorM3Ws
National Elevation Dataset,Catchment,0.4608,Mean of all elev_cm values within the local catchment divided by 100 to convert cm to m.,215.72359375,m,100,0.4608,Natural,Topography,ElevCat
National Elevation Dataset,Watershed,2.3337,Mean of all elev_cm values within the upstream watershed divided by 100 to convert cm to m.,223.861650598,m,100,2.3337,Natural,Topography,ElevWs
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Catchment,0.4608,Density of georeferenced National Pollutant Discharge Elimination System sites within the local catchment.,0,sites/km²,100,0.4608,Disturbance,Pollution,NPDESDensCat
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Watershed,2.3337,Density of georeferenced National Pollutant Discharge Elimination System sites within the upstream watershed.,0,sites/km²,100,2.3337,Disturbance,Pollution,NPDESDensWs
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Riparian Buffered Catchment,0.0981,Density of georeferenced National Pollutant Discharge Elimination System sites within the riparian mask of the local catchment.,0,sites/km²,100,0.0981,Disturbance,Pollution,NPDESDensCatRp100
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Riparian Buffered Watershed,0.6813,Density of georeferenced National Pollutant Discharge Elimination System sites within the riparian mask of the upstream watershed.,0,sites/km²,100,0.6813,Disturbance,Pollution,NPDESDensWsRp100
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Catchment,0.4608,Density of georeferenced Superfund sites within the local catchment.,0,sites/km²,100,0.4608,Disturbance,Pollution,SuperfundDensCat
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Watershed,2.3337,Density of georeferenced Superfund sites within the upstream watershed.,0,sites/km²,100,2.3337,Disturbance,Pollution,SuperfundDensWs
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Riparian Buffered Catchment,0.0981,Density of georeferenced Superfund sites within the riparian mask of the local catchment.,0,sites/km²,100,0.0981,Disturbance,Pollution,SuperfundDensCatRp100
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Riparian Buffered Watershed,0.6813,Density of georeferenced Superfund sites within the riparian mask of the upstream watershed.,0,sites/km²,100,0.6813,Disturbance,Pollution,SuperfundDensWsRp100
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Catchment,0.4608,Density of georeferenced Toxic Release Inventory sites within the local catchment.,0,sites/km²,100,0.4608,Disturbance,Pollution,TRIDensCat
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Watershed,2.3337,Density of georeferenced Toxic Release Inventory sites within the upstream watershed.,0,sites/km²,100,2.3337,Disturbance,Pollution,TRIDensWs
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Riparian Buffered Catchment,0.0981,Density of georeferenced Toxic Release Inventory sites within the riparian mask of the local catchment.,0,sites/km²,100,0.0981,Disturbance,Pollution,TRIDensCatRp100
"Facility Registry Services (FRS): Toxic Release Inventory (TRI), National Pollutant Discharge Elimination System (NPDES), and Superfund Sites",Riparian Buffered Watershed,0.6813,Density of georeferenced Toxic Release Inventory sites within the riparian mask of the upstream watershed.,0,sites/km²,100,0.6813,Disturbance,Pollution,TRIDensWsRp100
Wildland Fire Perimeters By Year 2000 - 2010,Catchment,0.4608,Percentage forest loss to fire (fire perimeter) in 2000 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFire2000Cat
Wildland Fire Perimeters By Year 2000 - 2010,Watershed,2.3337,Percentage forest loss to fire (fire perimeter) in 2000 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFire2000Ws
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Catchment,0.0981,Percentage forest loss to fire (fire perimeter) in 2000 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFire2000CatRp100
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Watershed,0.6813,Percentage forest loss to fire (fire perimeter) in 2000 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFire2000WsRp100
Wildland Fire Perimeters By Year 2000 - 2010,Catchment,0.4608,Percentage forest loss to fire (fire perimeter) in 2001 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFire2001Cat
Wildland Fire Perimeters By Year 2000 - 2010,Watershed,2.3337,Percentage forest loss to fire (fire perimeter) in 2001 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFire2001Ws
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Catchment,0.0981,Percentage forest loss to fire (fire perimeter) in 2001 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFire2001CatRp100
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Watershed,0.6813,Percentage forest loss to fire (fire perimeter) in 2001 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFire2001WsRp100
Wildland Fire Perimeters By Year 2000 - 2010,Catchment,0.4608,Percentage forest loss to fire (fire perimeter) in 2002 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFire2002Cat
Wildland Fire Perimeters By Year 2000 - 2010,Watershed,2.3337,Percentage forest loss to fire (fire perimeter) in 2002 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFire2002Ws
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Catchment,0.0981,Percentage forest loss to fire (fire perimeter) in 2002 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFire2002CatRp100
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Watershed,0.6813,Percentage forest loss to fire (fire perimeter) in 2002 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFire2002WsRp100
Wildland Fire Perimeters By Year 2000 - 2010,Catchment,0.4608,Percentage forest loss to fire (fire perimeter) in 2003 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFire2003Cat
Wildland Fire Perimeters By Year 2000 - 2010,Watershed,2.3337,Percentage forest loss to fire (fire perimeter) in 2003 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFire2003Ws
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Catchment,0.0981,Percentage forest loss to fire (fire perimeter) in 2003 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFire2003CatRp100
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Watershed,0.6813,Percentage forest loss to fire (fire perimeter) in 2003 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFire2003WsRp100
Wildland Fire Perimeters By Year 2000 - 2010,Catchment,0.4608,Percentage forest loss to fire (fire perimeter) in 2004 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFire2004Cat
Wildland Fire Perimeters By Year 2000 - 2010,Watershed,2.3337,Percentage forest loss to fire (fire perimeter) in 2004 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFire2004Ws
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Catchment,0.0981,Percentage forest loss to fire (fire perimeter) in 2004 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFire2004CatRp100
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Watershed,0.6813,Percentage forest loss to fire (fire perimeter) in 2004 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFire2004WsRp100
Wildland Fire Perimeters By Year 2000 - 2010,Catchment,0.4608,Percentage forest loss to fire (fire perimeter) in 2005 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFire2005Cat
Wildland Fire Perimeters By Year 2000 - 2010,Watershed,2.3337,Percentage forest loss to fire (fire perimeter) in 2005 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFire2005Ws
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Catchment,0.0981,Percentage forest loss to fire (fire perimeter) in 2005 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFire2005CatRp100
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Watershed,0.6813,Percentage forest loss to fire (fire perimeter) in 2005 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFire2005WsRp100
Wildland Fire Perimeters By Year 2000 - 2010,Catchment,0.4608,Percentage forest loss to fire (fire perimeter) in 2006 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFire2006Cat
Wildland Fire Perimeters By Year 2000 - 2010,Watershed,2.3337,Percentage forest loss to fire (fire perimeter) in 2006 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFire2006Ws
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Catchment,0.0981,Percentage forest loss to fire (fire perimeter) in 2006 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFire2006CatRp100
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Watershed,0.6813,Percentage forest loss to fire (fire perimeter) in 2006 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFire2006WsRp100
Wildland Fire Perimeters By Year 2000 - 2010,Catchment,0.4608,Percentage forest loss to fire (fire perimeter) in 2007 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFire2007Cat
Wildland Fire Perimeters By Year 2000 - 2010,Watershed,2.3337,Percentage forest loss to fire (fire perimeter) in 2007 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFire2007Ws
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Catchment,0.0981,Percentage forest loss to fire (fire perimeter) in 2007 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFire2007CatRp100
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Watershed,0.6813,Percentage forest loss to fire (fire perimeter) in 2007 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFire2007WsRp100
Wildland Fire Perimeters By Year 2000 - 2010,Catchment,0.4608,Percentage forest loss to fire (fire perimeter) in 2008 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFire2008Cat
Wildland Fire Perimeters By Year 2000 - 2010,Watershed,2.3337,Percentage forest loss to fire (fire perimeter) in 2008 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFire2008Ws
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Catchment,0.0981,Percentage forest loss to fire (fire perimeter) in 2008 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFire2008CatRp100
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Watershed,0.6813,Percentage forest loss to fire (fire perimeter) in 2008 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFire2008WsRp100
Wildland Fire Perimeters By Year 2000 - 2010,Catchment,0.4608,Percentage forest loss to fire (fire perimeter) in 2009 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFire2009Cat
Wildland Fire Perimeters By Year 2000 - 2010,Watershed,2.3337,Percentage forest loss to fire (fire perimeter) in 2009 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFire2009Ws
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Catchment,0.0981,Percentage forest loss to fire (fire perimeter) in 2009 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFire2009CatRp100
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Watershed,0.6813,Percentage forest loss to fire (fire perimeter) in 2009 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFire2009WsRp100
Wildland Fire Perimeters By Year 2000 - 2010,Catchment,0.4608,Percentage forest loss to fire (fire perimeter) in 2010 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFire2010Cat
Wildland Fire Perimeters By Year 2000 - 2010,Watershed,2.3337,Percentage forest loss to fire (fire perimeter) in 2010 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFire2010Ws
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Catchment,0.0981,Percentage forest loss to fire (fire perimeter) in 2010 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFire2010CatRp100
Wildland Fire Perimeters By Year 2000 - 2010,Riparian Buffered Watershed,0.6813,Percentage forest loss to fire (fire perimeter) in 2010 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFire2010WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.4608,Percent of forest loss detected primarily in the year 2001 within the local catchment.,1.171875,%,100,0.4608,Disturbance,Disturbance,PctFrstLoss2001Cat
Forest Loss By Year 2001 to 2013,Watershed,2.3337,Percent of forest loss detected primarily in the year 2001 within the total upstream watershed.,0.347088314693,%,100,2.3337,Disturbance,Disturbance,PctFrstLoss2001Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.0981,Percent of forest loss detected primarily in the year 2001 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFrstLoss2001CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.6813,Percent of forest loss detected primarily in the year 2001 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFrstLoss2001WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.4608,Percent of forest loss detected primarily in the year 2002 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFrstLoss2002Cat
Forest Loss By Year 2001 to 2013,Watershed,2.3337,Percent of forest loss detected primarily in the year 2002 within the total upstream watershed.,0.0385653682993,%,100,2.3337,Disturbance,Disturbance,PctFrstLoss2002Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.0981,Percent of forest loss detected primarily in the year 2002 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFrstLoss2002CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.6813,Percent of forest loss detected primarily in the year 2002 within the riparian mask of the total upstream watershed.,0.132100396301189,%,100,0.6813,Disturbance,Riparian,PctFrstLoss2002WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.4608,Percent of forest loss detected primarily in the year 2003 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFrstLoss2003Cat
Forest Loss By Year 2001 to 2013,Watershed,2.3337,Percent of forest loss detected primarily in the year 2003 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFrstLoss2003Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.0981,Percent of forest loss detected primarily in the year 2003 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFrstLoss2003CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.6813,Percent of forest loss detected primarily in the year 2003 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFrstLoss2003WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.4608,Percent of forest loss detected primarily in the year 2004 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFrstLoss2004Cat
Forest Loss By Year 2001 to 2013,Watershed,2.3337,Percent of forest loss detected primarily in the year 2004 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFrstLoss2004Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.0981,Percent of forest loss detected primarily in the year 2004 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFrstLoss2004CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.6813,Percent of forest loss detected primarily in the year 2004 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFrstLoss2004WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.4608,Percent of forest loss detected primarily in the year 2005 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFrstLoss2005Cat
Forest Loss By Year 2001 to 2013,Watershed,2.3337,Percent of forest loss detected primarily in the year 2005 within the total upstream watershed.,0.424219051292,%,100,2.3337,Disturbance,Disturbance,PctFrstLoss2005Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.0981,Percent of forest loss detected primarily in the year 2005 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFrstLoss2005CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.6813,Percent of forest loss detected primarily in the year 2005 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFrstLoss2005WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.4608,Percent of forest loss detected primarily in the year 2006 within the local catchment.,0.1953125,%,100,0.4608,Disturbance,Disturbance,PctFrstLoss2006Cat
Forest Loss By Year 2001 to 2013,Watershed,2.3337,Percent of forest loss detected primarily in the year 2006 within the total upstream watershed.,0.0385653682993,%,100,2.3337,Disturbance,Disturbance,PctFrstLoss2006Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.0981,Percent of forest loss detected primarily in the year 2006 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFrstLoss2006CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.6813,Percent of forest loss detected primarily in the year 2006 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFrstLoss2006WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.4608,Percent of forest loss detected primarily in the year 2007 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFrstLoss2007Cat
Forest Loss By Year 2001 to 2013,Watershed,2.3337,Percent of forest loss detected primarily in the year 2007 within the total upstream watershed.,1.27265715388,%,100,2.3337,Disturbance,Disturbance,PctFrstLoss2007Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.0981,Percent of forest loss detected primarily in the year 2007 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFrstLoss2007CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.6813,Percent of forest loss detected primarily in the year 2007 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFrstLoss2007WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.4608,Percent of forest loss detected primarily in the year 2008 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFrstLoss2008Cat
Forest Loss By Year 2001 to 2013,Watershed,2.3337,Percent of forest loss detected primarily in the year 2008 within the total upstream watershed.,1.65831083687,%,100,2.3337,Disturbance,Disturbance,PctFrstLoss2008Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.0981,Percent of forest loss detected primarily in the year 2008 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFrstLoss2008CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.6813,Percent of forest loss detected primarily in the year 2008 within the riparian mask of the total upstream watershed.,2.11360634081902,%,100,0.6813,Disturbance,Riparian,PctFrstLoss2008WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.4608,Percent of forest loss detected primarily in the year 2009 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFrstLoss2009Cat
Forest Loss By Year 2001 to 2013,Watershed,2.3337,Percent of forest loss detected primarily in the year 2009 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFrstLoss2009Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.0981,Percent of forest loss detected primarily in the year 2009 within the riparian mask of the local catchment.,0,%,100,0.0981,Disturbance,Riparian,PctFrstLoss2009CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.6813,Percent of forest loss detected primarily in the year 2009 within the riparian mask of the total upstream watershed.,0,%,100,0.6813,Disturbance,Riparian,PctFrstLoss2009WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.4608,Percent of forest loss detected primarily in the year 2010 within the local catchment.,0,%,100,0.4608,Disturbance,Disturbance,PctFrstLoss2010Cat
Forest Loss By Year 2001 to 2013,Watershed,2.3337,Percent of forest loss detected primarily in the year 2010 within the total upstream watershed.,0,%,100,2.3337,Disturbance,Disturbance,PctFrstLoss2010Ws
